"","batter","pitch_type_condensed","p_throws","stand","avgEV","avgLA","zSwingPCT","oSwingPCT","sz_bot","sz_top"
"47",456781,"SL","R","R",81.2277777777778,18.7666666666667,0.682170542635659,0.320388349514563,1.47644776119403,3.18420895522388
"48",457705,"CH","L","R",84.7344827586207,15.0689655172414,0.622641509433962,0.213333333333333,1.58140625,3.3284375
"49",457705,"CT","R","R",84.0804347826087,19.1521739130435,0.563218390804598,0.214285714285714,1.58881118881119,3.32937062937063
"50",457705,"FF","L","R",86.3381578947368,23.8051948051948,0.619834710743802,0.226190476190476,1.58726829268293,3.3400487804878
"51",457705,"FF","R","R",86.9866666666667,24.9166666666667,0.744791666666667,0.193333333333333,1.59400584795322,3.33593567251462
"52",457705,"SI","L","R",83.8909090909091,10.5454545454545,0.5,0.254237288135593,1.59789915966387,3.34310924369748
"53",457705,"SI","R","R",84.3123287671233,0.657534246575342,0.617021276595745,0.0961538461538462,1.58726530612245,3.33583673469388
"54",457705,"SL","L","R",77.2217391304348,24.7826086956522,0.725,0.192982456140351,1.5820618556701,3.34237113402062
"55",457705,"SL","R","R",82.2719101123595,15.2666666666667,0.646706586826347,0.178571428571429,1.58859335038363,3.32851662404092
"56",457759,"CB","R","R",85.5620689655172,17.551724137931,0.523809523809524,0.204819277108434,1.5244,3.33096
"57",457759,"CH","L","R",83.8435897435897,12.974358974359,0.674418604651163,0.316455696202532,1.5444262295082,3.36844262295082
"58",457759,"CH","R","R",85.3175,4.675,0.75,0.311475409836066,1.52306930693069,3.34920792079208
"59",457759,"CT","R","R",82.3280701754386,20.1929824561403,0.646341463414634,0.356164383561644,1.5338064516129,3.35548387096774
"60",457759,"FF","L","R",83.362,26.12,0.64,0.247863247863248,1.54299625468165,3.37299625468165
"61",457759,"FF","R","R",83.9971544715447,32.2276422764228,0.630208333333333,0.207317073170732,1.53816011235955,3.37647471910112
"62",457759,"SI","L","R",81.6289473684211,32.1052631578947,0.602941176470588,0.236842105263158,1.54990566037736,3.38943396226415
"63",457759,"SI","R","R",82.6618421052632,18.9671052631579,0.592592592592593,0.198630136986301,1.53670951156812,3.37097686375321
"64",457759,"SL","L","R",83.66,10.05,0.67741935483871,0.274509803921569,1.53557522123894,3.36610619469027
"65",457759,"SL","R","R",80.3230303030303,16.5636363636364,0.656862745098039,0.306569343065693,1.53389121338912,3.36179916317992
"66",458015,"CH","R","L",79.8851063829787,3.34042553191489,0.745454545454545,0.456521739130435,1.6169387755102,3.39163265306122
"67",458015,"CT","R","L",79.1166666666667,17.5833333333333,0.909090909090909,0.178571428571429,1.63967213114754,3.43196721311475
