"","pitcher","pitch_type_condensed","pitches","totalPitches","usagePCT","p_throws","avgVelo","avgRPX","avgRPZ","avgRPY","avgHBRK","avgVBRK","sdVelo","sdRPX","sdRPZ","sdRPY","sdHBRK","sdVBRK"
"60",458681,"SL",188,3156,0.0595690747782003,"R",83.1127659574468,-3.16489361702128,5.58340425531915,53.9353723404255,0.324468085106383,-0.228723404255319,1.32291478883337,0.380018982584838,0.106826394137728,0.237054946767635,0.167709431820179,0.247365732142948
"61",471911,"CB",142,1579,0.0899303356554781,"R",80.0098591549296,-1.37464788732394,5.89211267605634,54.0795774647887,0.751760563380282,-0.487394366197183,1.19456866954692,0.134098841347806,0.084901536511466,0.225598882219694,0.272860599578827,0.234099086669262
"62",471911,"CH",472,1579,0.298923369221026,"R",87.2427966101695,-1.48080508474576,5.80444915254237,53.9265254237288,-0.68385593220339,0.0693220338983051,1.13558117454456,0.164920968448415,0.104309037615958,0.232242376936801,0.198698430414624,0.222826768332378
"63",471911,"FF",513,1579,0.324889170360988,"R",92.645719844358,-1.38587548638132,5.81412451361868,53.9785019455253,-0.453229571984436,0.999649805447471,1.19936271549066,0.17881380883008,0.103128981403476,0.236131701192572,0.20518065500936,0.193113087720861
"64",471911,"SI",160,1579,0.101329955668144,"R",91.503125,-1.4168125,5.77375,54.019875,-1.2868125,0.47075,1.15150554307101,0.221172893681326,0.0864662656435423,0.185706156951136,0.206958726098167,0.231262735498369
"65",471911,"SL",292,1579,0.184927169094364,"R",84.1496575342466,-1.50109589041096,5.69479452054795,53.9122602739726,0.326369863013699,0.0678082191780822,1.2497834393209,0.163482812395337,0.102890988775728,0.269271055066882,0.222362757818359,0.19268403761458
"66",472610,"CH",84,980,0.0857142857142857,"R",88.4702380952381,-2.27892857142857,6.22345238095238,53.7863095238095,-0.887261904761905,0.460714285714286,1.8318323015991,0.331702500824694,0.101631202490003,0.175305446082763,0.317218146180523,0.260230600768995
"67",472610,"FF",115,980,0.11734693877551,"R",97.0347826086957,-2.4884347826087,6.20747826086957,53.8086956521739,-0.624173913043478,1.09608695652174,1.24583822823148,0.258231472745674,0.112708625102019,0.19480319235798,0.188944355536067,0.224287157934511
"68",472610,"SI",447,980,0.456122448979592,"R",97.307158836689,-2.34434004474273,6.22765100671141,53.7551901565996,-1.18686800894855,0.87089485458613,1.19556082091546,0.280206443406385,0.0897509453470452,0.167693124303785,0.184829428167916,0.174290631835629
"69",472610,"SL",334,980,0.340816326530612,"R",81.3122754491018,-2.59955089820359,6.06958083832335,53.8601796407186,1.125,0.21248502994012,1.50402829530868,0.272536922780144,0.105265876982775,0.226723556861449,0.181955923118644,0.228573309976214
"70",477132,"CB",354,2016,0.175595238095238,"L",73.3314447592068,1.19601694915254,6.34641242937853,54.1127401129944,-0.328531073446328,-1.29536723163842,1.17758536070254,0.190578988838486,0.117651039507509,0.251919779546782,0.195633902168305,0.213635748485223
"71",477132,"FF",745,2016,0.369543650793651,"L",90.7394101876676,1.54556300268097,6.13667560321716,53.9892627345845,-0.00541554959785523,1.51119302949062,1.22218933302022,0.17594314799772,0.0765563835377162,0.177936322612127,0.18372112357543,0.145190632399551
"72",477132,"SL",873,2016,0.433035714285714,"L",86.5202749140893,1.55882016036655,6.16947308132875,54.0610538373425,-0.447411225658648,0.559576174112257,1.35666513602585,0.173202050850391,0.0744102009244591,0.176480079409807,0.209517656439925,0.218840101193524
"73",489119,"CH",455,1863,0.24422973698336,"L",83.6759815242494,2.03240184757506,6.06073903002309,54.2326327944573,1.28286374133949,0.608221709006928,1.25914268292126,0.112656291420313,0.0875272908550661,0.124899947127308,0.15643636264394,0.150469409927481
